date,Network Value,Txn Value,NVT,Network Value1,Txn Value1,NVT1
9/1/2013,1522502783,19292550,78.91661719,"$1,522,502,783 ","$19,292,550 ",78.91661719
9/3/2013,1519566392,21059813,72.15479038,"$1,519,566,392 ","$21,059,813 ",72.15479038
9/5/2013,1451422408,25503578,56.91054048,"$1,451,422,408 ","$25,503,578 ",56.91054048
9/7/2013,1401657885,13811249,101.4866856,"$1,401,657,885 ","$13,811,249 ",101.4866856
9/9/2013,1420313587,15359356,92.47220958,"$1,420,313,587 ","$15,359,356 ",92.47220958
9/11/2013,1449999913,17480102,82.95145603,"$1,449,999,913 ","$17,480,102 ",82.95145603
9/13/2013,1500297027,17487264,85.79369687,"$1,500,297,027 ","$17,487,264 ",85.79369687
9/15/2013,1468452843,9903219,148.2803564,"$1,468,452,843 ","$9,903,219 ",148.2803564
9/17/2013,1494135792,17593089,84.92742758,"$1,494,135,792 ","$17,593,089 ",84.92742758
9/19/2013,1454681585,27283020,53.31820249,"$1,454,681,585 ","$27,283,020 ",53.31820249
9/21/2013,1448821725,13680647,105.9030121,"$1,448,821,725 ","$13,680,647 ",105.9030121
9/23/2013,1444503916,19845271,72.78831897,"$1,444,503,916 ","$19,845,271 ",72.78831897
9/25/2013,1459413032,22296216,65.45563749,"$1,459,413,032 ","$22,296,216 ",65.45563749
9/27/2013,1477191020,20570062,71.81266736,"$1,477,191,020 ","$20,570,062 ",71.81266736
9/29/2013,1507679355,18613584,80.99887453,"$1,507,679,355 ","$18,613,584 ",80.99887453
10/1/2013,1497171491,28385075,52.745025,"$1,497,171,491 ","$28,385,075 ",52.745025
10/3/2013,1378615371,39333168,35.04969066,"$1,378,615,371 ","$39,333,168 ",35.04969066
10/5/2013,1433550678,12004509,119.4176853,"$1,433,550,678 ","$12,004,509 ",119.4176853
10/7/2013,1459305030,22147123,65.89140404,"$1,459,305,030 ","$22,147,123 ",65.89140404
10/9/2013,1489654112,22600153,65.91345253,"$1,489,654,112 ","$22,600,153 ",65.91345253
10/11/2013,1499813238,20022201,74.90751082,"$1,499,813,238 ","$20,022,201 ",74.90751082
10/13/2013,1535485874,13162986,116.6517896,"$1,535,485,874 ","$13,162,986 ",116.6517896
10/15/2013,1649680710,25180562,65.51405445,"$1,649,680,710 ","$25,180,562 ",65.51405445
10/17/2013,1699564141,25606096,66.37341909,"$1,699,564,141 ","$25,606,096 ",66.37341909
10/19/2013,1958730875,32532840,60.20780464,"$1,958,730,875 ","$32,532,840 ",60.20780464
10/21/2013,2103224180,30979595,67.89062865,"$2,103,224,180 ","$30,979,595 ",67.89062865
10/23/2013,2377290529,48435641,49.08143011,"$2,377,290,529.00 ","$48,435,641 ",49.08143011
10/25/2013,2056551327,59153404,34.76640713,"$2,056,551,327 ","$59,153,404 ",34.76640713
10/27/2013,2251714053,20364921,110.5682685,"$2,251,714,053.00 ","$20,364,921 ",110.5682685
10/29/2013,2408599561,56466616,42.65528433,"$2,408,599,561.00 ","$56,466,616 ",42.65528433
10/31/2013,2404920006,30015321,80.12308133,"$2,404,920,006.00 ","$30,015,321 ",80.12308133
11/2/2013,2437295813,25308174,96.30468846,"$2,437,295,813.00 ","$25,308,174 ",96.30468846
11/4/2013,2689641115,44225105,60.81706567,"$2,689,641,115.00 ","$44,225,105 ",60.81706567
11/6/2013,3087643199,66303724,46.56817162,"$3,087,643,199.00 ","$66,303,724 ",46.56817162
11/8/2013,3895040535,105554624,36.90070967,"$3,895,040,535.00 ","$105,554,624 ",36.90070967
11/10/2013,3554569406,66944275,53.09743673,"$3,554,569,406.00 ","$66,944,275 ",53.09743673
11/12/2013,4240843076,80529524,52.66196627,"$4,240,843,076.00 ","$80,529,524 ",52.66196627
11/14/2013,4994001600,116172520,42.98780469,"$4,994,001,600.00 ","$116,172,520 ",42.98780469
11/16/2013,5202089044,96660457,53.81817141,"$5,202,089,044.00 ","$96,660,457 ",53.81817141
11/18/2013,7002760228,183156028,38.23385069,"$7,002,760,228.00 ","$183,156,028 ",38.23385069
11/20/2013,7149668750,189981706,37.63345903,"$7,149,668,750.00 ","$189,981,706 ",37.63345903
11/22/2013,9150340100,499658342,18.3131939,"$9,150,340,100.00 ","$499,658,342 ",18.3131939
11/24/2013,10024956042,188795019,53.09968502,"$10,024,956,042.00 ","$188,795,019 ",53.09968502
11/26/2013,10173483145,240113213,42.36952652,"$10,173,483,145.00 ","$240,113,213 ",42.36952652
11/28/2013,12158197750,343988520,35.34477764,"$12,158,197,750.00 ","$343,988,520 ",35.34477764
11/30/2013,13504897665,259798119,51.98227653,"$13,504,897,665.00 ","$259,798,119 ",51.98227653
12/2/2013,11974044578,209705624,57.09930115,"$11,974,044,578.00 ","$209,705,624 ",57.09930115
12/4/2013,13900051500,196826039,70.62099898,"$13,900,051,500.00 ","$196,826,039 ",70.62099898
12/6/2013,10804928700,278007050,38.86566438,"$10,804,928,700.00 ","$278,007,050 ",38.86566438
12/8/2013,8744799022,138704496,63.04625498,"$8,744,799,022.00 ","$138,704,496 ",63.04625498
12/10/2013,11342353721,161107070,70.40258209,"$11,342,353,721.00 ","$161,107,070 ",70.40258209
12/12/2013,10244844619,92211510,111.1015818,"$10,244,844,619.00 ","$92,211,510 ",111.1015818
12/14/2013,10482304133,99250160,105.6149847,"$10,482,304,133.00 ","$99,250,160 ",105.6149847
12/16/2013,8601410750,119628591,71.90096179,"$8,601,410,750.00 ","$119,628,591 ",71.90096179
12/18/2013,6995691508,197594224,35.404332,"$6,995,691,508.00 ","$197,594,224 ",35.404332
12/20/2013,8020567500,132627443,60.47441856,"$8,020,567,500.00 ","$132,627,443 ",60.47441856
12/22/2013,7746302200,98196637,78.88561601,"$7,746,302,200.00 ","$98,196,637 ",78.88561601
12/24/2013,7876450631,83190871,94.67926632,"$7,876,450,631.00 ","$83,190,871 ",94.67926632
12/26/2013,8943399550,67082728,133.3189603,"$8,943,399,550.00 ","$67,082,728 ",133.3189603
12/28/2013,8549801920,58459390,146.2519865,"$8,549,801,920.00 ","$58,459,390 ",146.2519865
12/30/2013,9013010383,88947409,101.3296563,"$9,013,010,383.00 ","$88,947,409 ",101.3296563
1/1/2014,9115018220,56483139,161.3759147,"$9,115,018,220.00 ","$56,483,139 ",161.3759147
1/3/2014,9845053570,149944252,65.65809252,"$9,845,053,570.00 ","$149,944,252 ",65.65809252
1/5/2014,10948873600,133777808,81.84372105,"$10,948,873,600.00 ","$133,777,808 ",81.84372105
1/7/2014,10607038229,100994810,105.0255773,"$10,607,038,229.00 ","$100,994,810 ",105.0255773
1/9/2014,9902844982,65072095,152.1826673,"$9,902,844,982.00 ","$65,072,095 ",152.1826673
1/11/2014,10923824725,86126142,126.83518,"$10,923,824,725.00 ","$86,126,142 ",126.83518
1/13/2014,9902642685,73322235,135.0564762,"$9,902,642,685.00 ","$73,322,235 ",135.0564762
1/15/2014,10398269665,110811182,93.83772898,"$10,398,269,665.00 ","$110,811,182 ",93.83772898
1/17/2014,9734293075,69286154,140.49406,"$9,734,293,075.00 ","$69,286,154 ",140.49406
1/19/2014,10232530350,50510418,202.5825712,"$10,232,530,350.00 ","$50,510,418 ",202.5825712
1/21/2014,10111586132,113445881,89.13136416,"$10,111,586,132.00 ","$113,445,881 ",89.13136416
1/23/2014,10001792366,73300289,136.4495625,"$10,001,792,366.00 ","$73,300,289 ",136.4495625
1/25/2014,9922504800,63934534,155.1978904,"$9,922,504,800.00 ","$63,934,534 ",155.1978904
1/27/2014,9571727025,89454816,107.0006899,"$9,571,727,025.00 ","$89,454,816 ",107.0006899
1/29/2014,9905916930,55425036,178.726396,"$9,905,916,930.00 ","$55,425,036 ",178.726396
1/31/2014,9899258813,52245602,189.4754474,"$9,899,258,813.00 ","$52,245,602 ",189.4754474
2/2/2014,10117509693,46812767,216.1271453,"$10,117,509,693.00 ","$46,812,767 ",216.1271453
2/4/2014,9994983474,84175036,118.7404716,"$9,994,983,474.00 ","$84,175,036 ",118.7404716
2/6/2014,9617966650,164571017,58.44265184,"$9,617,966,650.00 ","$164,571,017 ",58.44265184
2/8/2014,8746243975,52404670,166.8981786,"$8,746,243,975.00 ","$52,404,670 ",166.8981786
2/10/2014,8231719125,80274582,102.544528,"$8,231,719,125.00 ","$80,274,582 ",102.544528
2/12/2014,8262169494,67142256,123.0546899,"$8,262,169,494.00 ","$67,142,256 ",123.0546899
2/14/2014,8331452415,96607239,86.24045673,"$8,331,452,415.00 ","$96,607,239 ",86.24045673
2/16/2014,7734813663,61558705,125.6493889,"$7,734,813,663.00 ","$61,558,705 ",125.6493889
2/18/2014,7780597426,73726238,105.5336287,"$7,780,597,426.00 ","$73,726,238 ",105.5336287
2/20/2014,7238794695,57574083,125.730091,"$7,238,794,695.00 ","$57,574,083 ",125.730091
2/22/2014,7508165977,48924427,153.4645664,"$7,508,165,977.00 ","$48,924,427 ",153.4645664
2/24/2014,6779936250,90670244,74.7757583,"$6,779,936,250.00 ","$90,670,244 ",74.7757583
2/26/2014,7287410255,78051369,93.36684735,"$7,287,410,255.00 ","$78,051,369 ",93.36684735
2/28/2014,7200509202,71850164,100.2156265,"$7,200,509,202.00 ","$71,850,164 ",100.2156265
3/2/2014,6979296116,39679925,175.8898515,"$6,979,296,116.00 ","$39,679,925 ",175.8898515
3/4/2014,8451643187,130586369,64.72071512,"$8,451,643,187.00 ","$130,586,369 ",64.72071512
3/6/2014,8200135216,80932841,101.3202442,"$8,200,135,216.00 ","$80,932,841 ",101.3202442
3/8/2014,7606014150,283095945,26.86726633,"$7,606,014,150.00 ","$283,095,945 ",26.86726633
3/10/2014,7773366674,335365185,23.1788123,"$7,773,366,674.00 ","$335,365,185 ",23.1788123
3/12/2014,8030086548,191983433,41.82697654,"$8,030,086,548.00 ","$191,983,433 ",41.82697654
3/14/2014,7964578727,140788486,56.57123642,"$7,964,578,727.00 ","$140,788,486 ",56.57123642
3/16/2014,7950718680,37279671,213.272233,"$7,950,718,680.00 ","$37,279,671 ",213.272233
3/18/2014,7856357025,55440433,141.7080748,"$7,856,357,025.00 ","$55,440,433 ",141.7080748
3/20/2014,7397493750,81945774,90.27303531,"$7,397,493,750.00 ","$81,945,774 ",90.27303531
3/22/2014,6988706850,41674092,167.6990791,"$6,988,706,850.00 ","$41,674,092 ",167.6990791
3/24/2014,7182689800,46027817,156.0510636,"$7,182,689,800.00 ","$46,027,817 ",156.0510636
3/26/2014,7359247288,46966514,156.6913671,"$7,359,247,288.00 ","$46,966,514 ",156.6913671
3/28/2014,6324533375,85826500,73.68975054,"$6,324,533,375.00 ","$85,826,500 ",73.68975054
3/30/2014,5649401258,43260859,130.5892067,"$5,649,401,258.00 ","$43,260,859 ",130.5892067
4/1/2014,6037174753,59045962,102.245345,"$6,037,174,753.00 ","$59,045,962 ",102.245345
4/3/2014,5623561789,67793531,82.95130385,"$5,623,561,789.00 ","$67,793,531 ",82.95130385
4/5/2014,5697532960,52858403,107.7885944,"$5,697,532,960.00 ","$52,858,403 ",107.7885944
4/7/2014,5649057226,36774851,153.6119677,"$5,649,057,226.00 ","$36,774,851 ",153.6119677
4/9/2014,5593849485,39205732,142.6793787,"$5,593,849,485.00 ","$39,205,732 ",142.6793787
4/11/2014,5406562276,86855660,62.24766786,"$5,406,562,276.00 ","$86,855,660 ",62.24766786
4/13/2014,5119777125,20899083,244.9761612,"$5,119,777,125.00 ","$20,899,083 ",244.9761612
4/15/2014,6197777924,60349096,102.6987699,"$6,197,777,924.00 ","$60,349,096 ",102.6987699
4/17/2014,6266167875,66040408,94.88384558,"$6,266,167,875.00 ","$66,040,408 ",94.88384558
4/19/2014,6332183310,28166242,224.8146313,"$6,332,183,310.00 ","$28,166,242 ",224.8146313
4/21/2014,6293422988,68262812,92.19401901,"$6,293,422,988.00 ","$68,262,812 ",92.19401901
4/23/2014,6180815740,57844227,106.8527675,"$6,180,815,740.00 ","$57,844,227 ",106.8527675
4/25/2014,5827336661,57255580,101.7776199,"$5,827,336,661.00 ","$57,255,580 ",101.7776199
4/27/2014,5589358020,27137031,205.967927,"$5,589,358,020.00 ","$27,137,031 ",205.967927
4/29/2014,5689505910,43152464,131.8466058,"$5,689,505,910.00 ","$43,152,464 ",131.8466058
5/1/2014,5849556162,34726960,168.4442336,"$5,849,556,162.00 ","$34,726,960 ",168.4442336
5/3/2014,5528578000,30860338,179.1483295,"$5,528,578,000.00 ","$30,860,338 ",179.1483295
5/5/2014,5446671643,27006284,201.6816398,"$5,446,671,643.00 ","$27,006,284 ",201.6816398
5/7/2014,5690164673,48178380,118.1061852,"$5,690,164,673.00 ","$48,178,380 ",118.1061852
5/9/2014,5762215354,36304065,158.7209409,"$5,762,215,354.00 ","$36,304,065 ",158.7209409
5/11/2014,5548979625,21302695,260.4825176,"$5,548,979,625.00 ","$21,302,695 ",260.4825176
5/13/2014,5602955328,36846458,152.0622505,"$5,602,955,328.00 ","$36,846,458 ",152.0622505
5/15/2014,5734657427,45902853,124.930305,"$5,734,657,427.00 ","$45,902,853 ",124.930305
5/17/2014,5739904793,19761483,290.4592127,"$5,739,904,793.00 ","$19,761,483 ",290.4592127
5/19/2014,5709600195,31446950,181.5629241,"$5,709,600,195.00 ","$31,446,950 ",181.5629241
5/21/2014,6333680297,52751556,120.066227,"$6,333,680,297.00 ","$52,751,556 ",120.066227
5/23/2014,6755202796,64993979,103.9358245,"$6,755,202,796.00 ","$64,993,979 ",103.9358245
5/25/2014,7368495625,63234339,116.5268071,"$7,368,495,625.00 ","$63,234,339 ",116.5268071
5/27/2014,7460868061,67580046,110.4004585,"$7,460,868,061.00 ","$67,580,046 ",110.4004585
5/29/2014,7287397400,45401397,160.5104222,"$7,287,397,400.00 ","$45,401,397 ",160.5104222
5/31/2014,7965213010,55048506,144.6944448,"$7,965,213,010.00 ","$55,048,506 ",144.6944448
6/2/2014,8112594158,55263584,146.798191,"$8,112,594,158.00 ","$55,263,584 ",146.798191
6/4/2014,8287765077,66164960,125.2591262,"$8,287,765,077.00 ","$66,164,960 ",125.2591262
6/6/2014,8435141763,66893782,126.0975461,"$8,435,141,763.00 ","$66,893,782 ",126.0975461
6/8/2014,8391843100,30015285,279.5856544,"$8,391,843,100.00 ","$30,015,285 ",279.5856544
6/10/2014,8369770838,112205327,74.59334651,"$8,369,770,838.00 ","$112,205,327 ",74.59334651
6/12/2014,7950831675,90337283,88.01273861,"$7,950,831,675.00 ","$90,337,283 ",88.01273861
6/14/2014,7194308660,38957451,184.6709288,"$7,194,308,660.00 ","$38,957,451 ",184.6709288
6/16/2014,7678237000,49711134,154.457088,"$7,678,237,000.00 ","$49,711,134 ",154.457088
6/18/2014,7807381180,51361498,152.0084399,"$7,807,381,180.00 ","$51,361,498 ",152.0084399
6/20/2014,7666832261,41117791,186.4602177,"$7,666,832,261.00 ","$41,117,791 ",186.4602177
6/22/2014,7708059500,29773254,258.8920747,"$7,708,059,500.00 ","$29,773,254 ",258.8920747
6/24/2014,7576975431,130567463,58.03111477,"$7,576,975,431.00 ","$130,567,463 ",58.03111477
6/26/2014,7368023675,64083057,114.9761578,"$7,368,023,675.00 ","$64,083,057 ",114.9761578
6/28/2014,7737216399,38399762,201.4912592,"$7,737,216,399.00 ","$38,399,762 ",201.4912592
6/30/2014,8038858000,53399280,150.5424418,"$8,038,858,000.00 ","$53,399,280 ",150.5424418
7/2/2014,8484227550,70378228,120.5518779,"$8,484,227,550.00 ","$70,378,228 ",120.5518779
7/4/2014,8248755524,52563526,156.9292654,"$8,248,755,524.00 ","$52,563,526 ",156.9292654
7/6/2014,8240549911,28240285,291.8012304,"$8,240,549,911.00 ","$28,240,285 ",291.8012304
7/8/2014,8105106240,57967072,139.8225917,"$8,105,106,240.00 ","$57,967,072 ",139.8225917
7/10/2014,8059014835,46194573,174.4580437,"$8,059,014,835.00 ","$46,194,573 ",174.4580437
7/12/2014,8222628582,33905603,242.5153324,"$8,222,628,582.00 ","$33,905,603 ",242.5153324
7/14/2014,8107843950,39773995,203.8478647,"$8,107,843,950.00 ","$39,773,995 ",203.8478647
7/16/2014,8069315506,66491033,121.3594547,"$8,069,315,506.00 ","$66,491,033 ",121.3594547
7/18/2014,8209721212,50696974,161.9371052,"$8,209,721,212.00 ","$50,696,974 ",161.9371052
7/20/2014,8135676168,26332169,308.9633888,"$8,135,676,168.00 ","$26,332,169 ",308.9633888
7/22/2014,8104472552,66301035,122.2374968,"$8,104,472,552.00 ","$66,301,035 ",122.2374968
7/24/2014,7849862761,62927564,124.7444246,"$7,849,862,761.00 ","$62,927,564 ",124.7444246
7/26/2014,7785082818,29888490,260.4709311,"$7,785,082,818.00 ","$29,888,490 ",260.4709311
7/28/2014,7672902534,45007749,170.4795886,"$7,672,902,534.00 ","$45,007,749 ",170.4795886
7/30/2014,7501333455,43910086,170.8339504,"$7,501,333,455.00 ","$43,910,086 ",170.8339504
8/1/2014,7878220817,100025886,78.76181989,"$7,878,220,817.00 ","$100,025,886 ",78.76181989
8/3/2014,7723934074,29006666,266.2813463,"$7,723,934,074.00 ","$29,006,666 ",266.2813463
8/5/2014,7602346578,79081409,96.13317053,"$7,602,346,578.00 ","$79,081,409 ",96.13317053
8/7/2014,7699010020,59148318,130.1644794,"$7,699,010,020.00 ","$59,148,318 ",130.1644794
8/9/2014,7721886299,54274894,142.273632,"$7,721,886,299.00 ","$54,274,894 ",142.273632
8/11/2014,7600645789,43160222,176.1030281,"$7,600,645,789.00 ","$43,160,222 ",176.1030281
8/13/2014,7226817836,68343254,105.742958,"$7,226,817,836.00 ","$68,343,254 ",105.742958
8/15/2014,6548138844,68492066,95.60434115,"$6,548,138,844.00 ","$68,492,066 ",95.60434115
8/17/2014,6469722234,40549429,159.5515003,"$6,469,722,234.00 ","$40,549,429 ",159.5515003
8/19/2014,6416755313,58857523,109.0218376,"$6,416,755,313.00 ","$58,857,523 ",109.0218376
8/21/2014,6924903791,59265349,116.8457439,"$6,924,903,791.00 ","$59,265,349 ",116.8457439
8/23/2014,6640470759,36094826,183.9729262,"$6,640,470,759.00 ","$36,094,826 ",183.9729262
8/25/2014,6643037914,56406843,117.7700712,"$6,643,037,914.00 ","$56,406,843 ",117.7700712
8/27/2014,6792953412,59515079,114.1383583,"$6,792,953,412.00 ","$59,515,079 ",114.1383583
8/29/2014,6759791170,37526263,180.134941,"$6,759,791,170.00 ","$37,526,263 ",180.134941
8/31/2014,6315143457,32984034,191.4606157,"$6,315,143,457.00 ","$32,984,034 ",191.4606157
9/2/2014,6393599084,57211483,111.753773,"$6,393,599,084.00 ","$57,211,483 ",111.753773
9/4/2014,6428625750,43029156,149.4016232,"$6,428,625,750.00 ","$43,029,156 ",149.4016232
9/6/2014,6367490750,46641358,136.5202692,"$6,367,490,750.00 ","$46,641,358 ",136.5202692
9/8/2014,6311972620,50577061,124.7991183,"$6,311,972,620.00 ","$50,577,061 ",124.7991183
9/10/2014,6426974895,59807812,107.4604584,"$6,426,974,895.00 ","$59,807,812 ",107.4604584
9/12/2014,6237313763,44787910,139.2633361,"$6,237,313,763.00 ","$44,787,910 ",139.2633361
9/14/2014,6308527913,33003201,191.1489711,"$6,308,527,913.00 ","$33,003,201 ",191.1489711
9/16/2014,6212863800,43919238,141.4611019,"$6,212,863,800.00 ","$43,919,238 ",141.4611019
9/18/2014,5688375693,64335430,88.41746597,"$5,688,375,693.00 ","$64,335,430 ",88.41746597
9/20/2014,5524070247,59356580,93.06584454,"$5,524,070,247.00 ","$59,356,580 ",93.06584454
9/22/2014,5333585348,34182377,156.0331907,"$5,333,585,348.00 ","$34,182,377 ",156.0331907
9/24/2014,5748387370,56605228,101.5522342,"$5,748,387,370.00 ","$56,605,228 ",101.5522342
9/26/2014,5395279766,47166952,114.3868649,"$5,395,279,766.00 ","$47,166,952 ",114.3868649
9/28/2014,5063025000,35314615,143.3691122,"$5,063,025,000.00 ","$35,314,615 ",143.3691122
9/30/2014,5101373770,51711511,98.65064221,"$5,101,373,770.00 ","$51,711,511 ",98.65064221
10/2/2014,5013209451,44654562,112.2664567,"$5,013,209,451.00 ","$44,654,562 ",112.2664567
10/4/2014,4484062800,59714061,75.09224335,"$4,484,062,800.00 ","$59,714,061 ",75.09224335
10/6/2014,4422803400,83003776,53.28436383,"$4,422,803,400.00 ","$83,003,776 ",53.28436383
10/8/2014,4626353891,63475329,72.88428376,"$4,626,353,891.00 ","$63,475,329 ",72.88428376
10/10/2014,4798872497,66251247,72.43444786,"$4,798,872,497.00 ","$66,251,247 ",72.43444786
10/12/2014,4879865752,37290971,130.8591764,"$4,879,865,752.00 ","$37,290,971 ",130.8591764
10/14/2014,5512344465,85862253,64.19985817,"$5,512,344,465.00 ","$85,862,253 ",64.19985817
10/16/2014,5061867360,48944986,103.4195282,"$5,061,867,360.00 ","$48,944,986 ",103.4195282
10/18/2014,5220952124,43541830,119.9065846,"$5,220,952,124.00 ","$43,541,830 ",119.9065846
10/20/2014,5160197008,47069051,109.63036,"$5,160,197,008.00 ","$47,069,051 ",109.63036
10/22/2014,5165201888,73884654,69.90899474,"$5,165,201,888.00 ","$73,884,654 ",69.90899474
10/24/2014,4810631777,57480880,83.6909904,"$4,810,631,777.00 ","$57,480,880 ",83.6909904
10/26/2014,4772474125,32411926,147.2443854,"$4,772,474,125.00 ","$32,411,926 ",147.2443854
10/28/2014,4768547912,41415805,115.1383611,"$4,768,547,912.00 ","$41,415,805 ",115.1383611
10/30/2014,4530198325,46623283,97.16600877,"$4,530,198,325.00 ","$46,623,283 ",97.16600877
11/1/2014,4403862031,36764265,119.7864837,"$4,403,862,031.00 ","$36,764,265 ",119.7864837
11/3/2014,4385207114,41105832,106.6808991,"$4,385,207,114.00 ","$41,105,832 ",106.6808991
11/5/2014,4605750325,78016547,59.03555723,"$4,605,750,325.00 ","$78,016,547 ",59.03555723
11/7/2014,4611859379,61950234,74.44458367,"$4,611,859,379.00 ","$61,950,234 ",74.44458367
11/9/2014,4804211514,35847049,134.0197212,"$4,804,211,514.00 ","$35,847,049 ",134.0197212
11/11/2014,4924234458,56457994,87.21943713,"$4,924,234,458.00 ","$56,457,994 ",87.21943713
11/13/2014,5487177696,121129353,45.30014864,"$5,487,177,696.00 ","$121,129,353 ",45.30014864
11/15/2014,5038882560,61511796,81.91733761,"$5,038,882,560.00 ","$61,511,796 ",81.91733761
11/17/2014,5113804134,66904022,76.43492844,"$5,113,804,134.00 ","$66,904,022 ",76.43492844
11/19/2014,5066365722,53664217,94.4086396,"$5,066,365,722.00 ","$53,664,217 ",94.4086396
11/21/2014,4827117113,57490040,83.96440692,"$4,827,117,113.00 ","$57,490,040 ",83.96440692
11/23/2014,4912198474,30536153,160.8650073,"$4,912,198,474.00 ","$30,536,153 ",160.8650073
11/25/2014,5159022365,77567837,66.50981341,"$5,159,022,365.00 ","$77,567,837 ",66.50981341
11/27/2014,5047706146,48525776,104.0211319,"$5,047,706,146.00 ","$48,525,776 ",104.0211319
11/29/2014,5112905894,74496486,68.63284657,"$5,112,905,894.00 ","$74,496,486 ",68.63284657
12/1/2014,5176753038,60655884,85.34626316,"$5,176,753,038.00 ","$60,655,884 ",85.34626316
12/3/2014,5132181106,78960564,64.99676353,"$5,132,181,106.00 ","$78,960,564 ",64.99676353
12/5/2014,5077030937,99565413,50.99191359,"$5,077,030,937.00 ","$99,565,413 ",50.99191359
12/7/2014,5103296366,41290985,123.593476,"$5,103,296,366.00 ","$41,290,985 ",123.593476
12/9/2014,4760292227,113085882,42.09448733,"$4,760,292,227.00 ","$113,085,882 ",42.09448733
12/11/2014,4841998530,64049604,75.59763414,"$4,841,998,530.00 ","$64,049,604 ",75.59763414
12/13/2014,4765766122,48843853,97.57146148,"$4,765,766,122.00 ","$48,843,853 ",97.57146148
12/15/2014,4793307333,49816388,96.2194877,"$4,793,307,333.00 ","$49,816,388 ",96.2194877
12/17/2014,4333263510,70794117,61.20937295,"$4,333,263,510.00 ","$70,794,117 ",61.20937295
12/19/2014,4327589639,59773546,72.39974752,"$4,327,589,639.00 ","$59,773,546 ",72.39974752
12/21/2014,4456636201,36054494,123.6083413,"$4,456,636,201.00 ","$36,054,494 ",123.6083413
12/23/2014,4595814288,64168766,71.62073661,"$4,595,814,288.00 ","$64,168,766 ",71.62073661
12/25/2014,4357639536,37379573,116.5780983,"$4,357,639,536.00 ","$37,379,573 ",116.5780983
12/27/2014,4293704693,42707345,100.5378511,"$4,293,704,693.00 ","$42,707,345 ",100.5378511
12/29/2014,4296892595,41511175,103.5117073,"$4,296,892,595.00 ","$41,511,175 ",103.5117073
12/31/2014,4339040505,53657583,80.86537377,"$4,339,040,505.00 ","$53,657,583 ",80.86537377
1/2/2015,4324528909,28315237,152.7279785,"$4,324,528,909.00 ","$28,315,237 ",152.7279785
1/4/2015,3708212137,82102043,45.16589358,"$3,708,212,137.00 ","$82,102,043 ",45.16589358
1/6/2015,3790803680,56472457,67.12659377,"$3,790,803,680.00 ","$56,472,457 ",67.12659377
1/8/2015,3792762040,51516706,73.62198274,"$3,792,762,040.00 ","$51,516,706 ",73.62198274
1/10/2015,3811241000,69092710,55.16126086,"$3,811,241,000.00 ","$69,092,710 ",55.16126086
1/12/2015,3703664250,51198106,72.33986839,"$3,703,664,250.00 ","$51,198,106 ",72.33986839
