date,open,high,low,close,volume,NVT
2015-04-19,1378.22,1407.0,1374.18,1398.5,29669.3637,85.10545401
2015-04-20,1398.5,1403.99,1364.81,1386.26,49786.1594,76.42152638
2015-04-21,1386.2,1403.49,1380.51,1399.19,33897.0,76.42152638
2015-04-22,1399.2,1500.0,1393.65,1470.8,62182.1901,67.48304182
2015-04-23,1470.66,1478.38,1450.0,1459.93,35608.0517,67.48304182
2015-04-24,1459.93,1474.0,1429.0,1438.69,56780.4789,76.61305272
2015-04-25,1438.69,1449.0,1409.0,1419.95,37592.1841,76.61305272
2015-04-26,1419.65,1425.0,1323.25,1327.48,66524.0944,86.81994141
2015-04-27,1327.48,1380.56,1325.99,1374.9,52649.7869,86.81994141
2015-04-28,1374.9,1431.0,1364.0,1392.5,64415.9605,64.58821921
2015-04-29,1392.5,1408.96,1375.31,1390.1,39113.9815,64.58821921
2015-04-30,1390.1,1462.95,1382.0,1443.98,70381.4314,71.84563054
2015-05-01,1443.98,1478.2,1435.22,1448.0,60615.8855,71.84563054
2015-05-02,1448.0,1458.68,1429.94,1447.92,35799.12,102.190203
2015-05-03,1448.04,1516.0,1444.9,1496.5,65393.3749,102.190203
2015-05-04,1496.25,1509.67,1466.02,1468.84,44343.8066,86.89925838
2015-05-05,1469.06,1483.13,1437.0,1458.14,45929.9123,86.89925838
2015-05-06,1458.16,1466.0,1446.56,1454.23,30911.6742,77.31698369
2015-05-07,1454.21,1460.5,1408.6,1429.59,45817.1619,77.31698369
2015-05-08,1429.59,1522.68,1429.59,1519.03,58870.1855,72.05944702
2015-05-09,1518.43,1550.0,1479.0,1495.5,69015.3967,72.05944702
2015-05-10,1495.55,1524.0,1475.07,1490.46,48958.0154,117.1330747
2015-05-11,1490.4,1508.27,1481.1,1503.7,42688.4361,117.1330747
2015-05-12,1503.7,1520.7,1485.06,1500.12,46046.6429,68.56119758
2015-05-13,1500.34,1517.9,1495.15,1509.5,30350.3217,68.56119758
2015-05-14,1509.5,1513.0,1442.0,1464.22,40327.5161,75.92573839
2015-05-15,1464.22,1480.23,1436.5,1471.31,33953.665,75.92573839
2015-05-16,1471.31,1474.94,1458.5,1467.73,16898.8968,121.72238300000001
2015-05-17,1467.96,1478.34,1452.12,1474.76,18317.5763,121.72238300000001
2015-05-18,1474.94,1475.93,1460.0,1465.96,13638.133,90.77634252
2015-05-19,1466.03,1470.0,1437.28,1448.05,26665.9763,90.77634252
2015-05-20,1448.01,1455.0,1440.81,1453.93,12590.8758,74.13331755
2015-05-21,1454.0,1468.0,1441.0,1462.68,23916.39,74.13331755
2015-05-22,1462.98,1475.19,1457.2,1469.8,25768.4748,64.38535574
2015-05-23,1469.8,1506.75,1467.46,1495.44,42089.2168,64.38535574
2015-05-24,1495.44,1501.0,1481.36,1499.19,29990.5498,134.635648
2015-05-25,1499.42,1516.0,1470.1,1482.98,28846.4358,134.635648
2015-05-26,1482.98,1487.98,1467.0,1481.02,27657.623,81.75238051
2015-05-27,1481.0,1499.12,1477.1,1480.0,23623.0469,81.75238051
2015-05-28,1480.0,1488.42,1475.0,1483.71,18585.5043,73.76881922
2015-05-29,1483.44,1487.99,1466.01,1476.9,25094.6884,73.76881922
2015-05-30,1476.9,1481.39,1442.8,1451.19,29985.7712,77.49021718
2015-05-31,1451.19,1454.24,1433.33,1445.3,17269.1727,77.49021718
2015-06-01,1445.3,1448.96,1381.0,1386.4,28009.247000000003,58.51701092
2015-06-02,1386.26,1416.4,1375.04,1408.27,30068.0188,58.51701092
2015-06-03,1408.16,1417.57,1390.95,1404.92,21242.2787,62.72473077
2015-06-04,1404.92,1417.0,1391.26,1404.5,24159.2879,62.72473077
2015-06-05,1404.5,1411.07,1385.71,1402.47,34270.1373,62.45015266
2015-06-06,1402.52,1404.65,1390.06,1394.28,16188.2184,62.45015266
2015-06-07,1394.28,1402.9,1371.06,1376.73,16412.6052,94.96667395
2015-06-08,1376.73,1415.58,1373.86,1408.64,33643.6669,94.96667395
2015-06-09,1408.55,1431.66,1402.49,1423.19,38779.5614,61.86990755
2015-06-10,1423.19,1432.5,1413.2,1416.63,33224.7747,61.86990755
2015-06-11,1416.98,1427.22,1407.5,1422.43,29557.4293,57.28508748
2015-06-12,1422.58,1435.0,1418.94,1433.0,31434.6605,57.28508748
2015-06-13,1433.1,1434.3,1420.0,1432.92,28645.7886,79.64346914
2015-06-14,1432.93,1464.78,1430.0,1450.59,43518.833,79.64346914
2015-06-15,1450.59,1468.99,1448.5,1465.38,40453.1236,69.70048871
2015-06-16,1465.34,1628.0,1464.81,1583.56,89885.8481,69.70048871
2015-06-17,1583.56,1650.0,1540.0,1576.32,116739.83099999999,40.952932000000004
2015-06-18,1576.32,1605.54,1524.06,1562.72,76801.6004,40.952932000000004
2015-06-19,1562.72,1581.84,1520.01,1535.02,61086.9305,33.82401505
2015-06-20,1535.11,1538.45,1486.1,1525.53,69417.6643,33.82401505
2015-06-21,1525.53,1539.0,1503.44,1511.33,38374.9378,114.7104423
2015-06-22,1511.13,1550.0,1497.96,1537.99,49011.8909,114.7104423
2015-06-23,1538.0,1549.8,1506.1,1524.09,42869.6708,63.92368006
2015-06-24,1524.2,1527.76,1486.96,1490.13,38883.6726,63.92368006
2015-06-25,1490.64,1513.7,1486.06,1507.68,42979.4599,71.98159284
2015-06-26,1507.63,1511.99,1492.93,1497.5,46933.3492,71.98159284
2015-06-27,1497.53,1537.68,1496.04,1535.59,40251.172,81.25216303
2015-06-28,1535.59,1575.0,1532.19,1554.12,46997.6459,81.25216303
2015-06-29,1554.12,1588.01,1530.0,1585.69,49749.0937,62.62775304
2015-06-30,1585.34,1670.0,1580.01,1649.89,104956.4042,62.62775304
2015-07-01,1649.89,1650.37,1576.66,1597.14,83193.7957,59.94159796
2015-07-02,1597.2,1624.99,1554.43,1569.84,68206.9535,59.94159796
2015-07-03,1569.83,1587.87,1553.2,1571.11,36687.8374,58.84433146
2015-07-04,1571.14,1603.83,1558.56,1598.23,42012.3472,58.84433146
2015-07-05,1598.71,1639.99,1588.05,1636.99,60487.8584,65.23078829
2015-07-06,1636.37,1736.0,1634.0,1726.54,108174.5224,65.23078829
2015-07-07,1726.54,1745.0,1638.99,1657.58,51050.3414,45.28281377
2015-07-08,1657.6,1730.22,1637.0,1701.53,55350.449,45.28281377
2015-07-09,1701.53,1723.72,1660.0,1695.72,53987.8883,59.53294832
2015-07-10,1695.72,2222.0,1680.32,1802.31,119051.3477,59.53294832
2015-07-11,1801.95,1929.0,1720.0,1884.8,111115.7633,62.79608667
2015-07-12,1885.67,1999.96,1860.0,1966.77,79984.1037,62.79608667
2015-07-13,1967.14,2000.0,1730.0,1808.76,79878.428,61.96387501
2015-07-14,1808.76,1863.85,1777.12,1825.66,50590.193,61.96387501
2015-07-15,1825.66,1829.9,1782.27,1805.74,34922.1182,67.94796523
2015-07-16,1805.75,1813.0,1669.87,1691.22,66267.6388,67.94796523
2015-07-17,1691.22,1720.58,1651.08,1710.21,55080.7451,66.93432334
2015-07-18,1710.21,1744.99,1676.51,1695.17,32491.8724,66.93432334
2015-07-19,1695.73,1713.83,1675.0,1695.06,22380.8197,122.96321640000001
2015-07-20,1695.08,1723.0,1668.11,1713.54,27111.8236,122.96321640000001
2015-07-21,1713.54,1736.45,1700.06,1714.83,29776.4557,68.75763128
2015-07-22,1714.83,1721.98,1683.18,1712.11,38458.6114,68.75763128
2015-07-23,1711.17,1725.0,1697.62,1705.2,24966.5604,70.58066885
2015-07-24,1705.01,1778.6,1693.48,1758.58,56295.1256,70.58066885
2015-07-25,1758.58,1805.06,1757.18,1785.91,65007.8171,74.29439272
2015-07-26,1786.41,1822.22,1770.01,1809.0,34336.3198,74.29439272
2015-07-27,1809.35,1823.95,1765.0,1784.91,41282.9827,82.00348076
2015-07-28,1784.02,1850.0,1783.0,1832.12,51845.8102,82.00348076
2015-07-29,1832.12,1850.0,1785.13,1797.36,41516.9294,72.09351228
2015-07-30,1797.36,1803.27,1761.87,1775.33,39317.6499,72.09351228
2015-07-31,1775.01,1794.0,1737.84,1760.04,55980.5803,69.06151436
2015-08-01,1760.04,1768.0,1708.99,1718.57,40190.469,69.06151436
2015-08-02,1718.57,1736.94,1700.06,1731.12,35421.5275,85.12484842
2015-08-03,1730.56,1761.61,1720.11,1752.58,29653.9012,85.12484842
2015-08-04,1752.58,1775.0,1732.0,1767.81,35074.2389,68.46111718
2015-08-05,1767.3,1775.0,1740.26,1756.46,33950.3902,68.46111718
2015-08-06,1756.89,1761.0,1721.27,1731.15,28132.0625,75.15442975
2015-08-07,1731.15,1739.94,1709.4,1737.71,49098.1646,75.15442975
2015-08-08,1737.83,1746.0,1650.0,1664.72,50405.9611,58.00147039
2015-08-09,1664.73,1679.82,1589.0,1632.98,55568.8243,58.00147039
2015-08-10,1633.02,1710.0,1612.58,1626.83,43796.5722,40.89163611
2015-08-11,1626.83,1687.02,1626.0,1666.0,44749.4469,40.89163611
2015-08-12,1665.84,1715.0,1660.29,1695.26,64378.3908,56.95836437
2015-08-13,1695.26,1705.0,1662.07,1678.84,39456.6903,56.95836437
2015-08-14,1678.96,1697.83,1649.12,1692.27,44151.5894,54.30202702
2015-08-15,1692.18,1703.0,1680.29,1692.0,29987.4092,54.30202702
2015-08-16,1692.0,1693.0,1621.0,1645.26,37488.2118,67.18706409
2015-08-17,1645.34,1663.0,1632.01,1647.35,40853.0001,67.18706409
2015-08-18,1647.35,1650.23,1611.0,1620.27,29057.8165,40.65874612
2015-08-19,1620.32,1620.46,1433.0,1505.81,78929.5342,40.65874612
2015-08-20,1505.5,1555.0,1430.06,1494.08,80824.6573,40.73682303
2015-08-21,1494.33,1521.91,1480.0,1497.1,46155.6469,40.73682303
2015-08-22,1497.1,1515.5,1430.0,1445.68,80695.694,54.49608905
2015-08-23,1445.97,1504.93,1396.52,1472.3,80482.6401,54.49608905
2015-08-24,1472.5,1473.01,1382.06,1409.72,99352.7542,33.30369476
2015-08-25,1409.72,1444.3,1238.0,1423.48,135490.7537,33.30369476
2015-08-26,1423.48,1484.9,1393.01,1454.49,121239.0212,38.50071856
2015-08-27,1454.87,1490.0,1427.0,1446.13,63858.1406,38.50071856
2015-08-28,1446.13,1476.55,1409.46,1467.47,59907.7096,44.46895937
2015-08-29,1467.32,1510.0,1445.06,1462.22,37041.3976,44.46895937
2015-08-30,1462.27,1483.0,1440.33,1442.5,29539.9569,82.51375783
2015-08-31,1442.74,1482.92,1430.0,1471.74,32601.2608,82.51375783
2015-09-01,1471.76,1482.61,1433.0,1446.0,66957.9215,39.48957741
2015-09-02,1446.0,1462.81,1435.5,1460.11,25301.1492,39.48957741
2015-09-03,1460.13,1467.29,1430.0,1448.7,24133.4872,56.9144703
2015-09-04,1448.35,1484.16,1433.2,1468.94,58432.777,56.9144703
2015-09-05,1468.94,1503.6,1460.7,1495.0,39146.5557,74.01865622
2015-09-06,1494.8,1568.98,1488.0,1532.86,60765.3982,74.01865622
2015-09-07,1532.86,1551.05,1521.97,1535.37,37252.3718,66.28664376
2015-09-08,1535.4,1580.07,1528.7,1547.47,58349.7235,66.28664376
2015-09-09,1547.47,1566.66,1514.22,1526.69,39176.4415,46.32799293
2015-09-10,1526.66,1537.42,1508.28,1530.53,25811.1089,46.32799293
2015-09-11,1530.52,1555.77,1524.9,1545.8,23854.1577,56.546669900000005
2015-09-12,1545.66,1550.0,1529.85,1535.09,16382.5673,56.546669900000005
2015-09-13,1535.09,1535.43,1484.76,1492.92,27354.6121,80.05332777
2015-09-14,1492.92,1495.0,1453.0,1487.32,28669.7319,80.05332777
2015-09-15,1487.18,1490.8,1471.58,1476.54,53197.3317,57.93043823
2015-09-16,1476.74,1491.0,1460.01,1473.27,36428.8271,57.93043823
2015-09-17,1473.45,1486.74,1469.6,1485.65,51877.2154,52.96330374
2015-09-18,1485.76,1506.52,1480.0,1492.5,107631.5916,52.96330374
2015-09-19,1492.5,1496.5,1482.72,1488.0,42910.2889,54.006032
2015-09-20,1488.0,1491.7,1479.9,1487.07,37601.0852,54.006032
2015-09-21,1486.9,1491.64,1440.06,1461.07,63773.0968,43.45622477
2015-09-22,1461.18,1539.0,1445.13,1489.94,60103.2796,43.45622477
2015-09-23,1489.56,1510.0,1485.88,1493.18,67268.6293,52.56151088
2015-09-24,1493.18,1512.0,1490.49,1507.67,158417.7702,52.56151088
2015-09-25,1507.68,1538.98,1503.0,1525.81,209131.3221,46.52943909
2015-09-26,1525.81,1527.55,1509.11,1516.74,124086.73800000001,46.52943909
2015-09-27,1516.74,1520.02,1507.52,1512.41,161656.5024,95.21454354
2015-09-28,1512.41,1578.0,1508.5,1559.39,419585.5351,95.21454354
2015-09-29,1559.44,1576.02,1528.38,1544.31,173657.9903,47.14406267
2015-09-30,1544.44,1544.65,1520.11,1529.1,79182.6897,47.14406267
2015-10-01,1529.1,1540.74,1525.92,1538.98,79840.6291,52.51580327
2015-10-02,1538.98,1544.0,1530.1,1530.28,121687.6722,52.51580327
2015-10-03,1530.28,1549.0,1530.1,1545.79,109661.3046,69.23312039
2015-10-04,1545.79,1548.46,1537.68,1543.81,107034.8359,69.23312039
2015-10-05,1543.81,1553.0,1535.05,1546.11,146435.2347,64.38637170000001
2015-10-06,1546.49,1610.0,1545.26,1594.73,184326.1558,64.38637170000001
2015-10-07,1594.73,1603.91,1583.24,1589.2,171737.2355,46.25511253
2015-10-08,1589.2,1593.45,1562.88,1568.78,176614.0067,46.25511253
2015-10-09,1568.77,1575.37,1558.97,1572.2,154663.6073,48.75847973
2015-10-10,1572.2,1578.89,1562.29,1572.78,125999.7251,48.75847973
2015-10-11,1572.78,1578.14,1572.47,1576.3,92515.1291,91.19138606
2015-10-12,1576.3,1597.34,1576.27,1579.62,175123.0422,91.19138606
2015-10-13,1579.61,1630.0,1566.69,1618.9,237812.8711,50.51585337
2015-10-14,1619.07,1634.99,1610.0,1632.23,382219.8019,50.51585337
2015-10-15,1632.23,1668.94,1631.0,1651.59,431661.1229,40.21916793
2015-10-16,1651.56,1731.74,1642.6,1723.89,515762.492,40.21916793
2015-10-17,1723.5,1835.02,1705.0,1814.74,417150.3355,42.02278424
2015-10-18,1814.74,1817.0,1706.06,1720.73,108483.7548,42.02278424
2015-10-19,1720.36,1753.92,1710.0,1731.39,172718.5757,48.82273915
2015-10-20,1731.39,1758.06,1722.0,1749.5,749040.2212,48.82273915
2015-10-21,1749.5,1768.98,1708.0,1733.29,309370.916,47.17239466
2015-10-22,1733.08,1796.46,1725.35,1776.39,243126.7588,47.17239466
2015-10-23,1776.41,1820.0,1770.0,1789.3,140721.1249,49.48263083
2015-10-24,1789.29,1832.0,1783.9,1823.34,207930.3311,49.48263083
2015-10-25,1823.33,1948.0,1813.01,1927.98,440273.5644,47.14410979
2015-10-26,1927.94,1930.0,1836.01,1853.06,317414.0033,47.14410979
2015-10-27,1853.13,1947.97,1841.11,1923.0,375114.1867,39.76894553
2015-10-28,1922.95,2013.99,1913.0,1999.49,457534.6696,39.76894553
2015-10-29,1999.22,2077.0,1949.0,2067.5,794695.2175,30.76652148
2015-10-30,2067.5,2315.1,2043.0,2160.37,946002.8326,30.76652148
2015-10-31,2160.37,2270.0,2125.02,2182.6,817753.9696,37.68851555
2015-11-01,2182.6,2207.0,2125.0,2158.07,534704.8105,37.68851555
2015-11-02,2158.05,2276.0,2135.0,2248.67,659507.1541,32.042186699999995
2015-11-03,2248.72,2588.0,2240.0,2560.11,912406.683,32.042186699999995
2015-11-04,2561.01,3345.9,2560.35,3229.99,723838.2155,19.2870245
2015-11-05,3229.97,3330.0,2550.0,2589.59,640004.334,19.2870245
2015-11-06,2589.63,2757.08,2338.86,2559.67,496974.1232,26.63630308
2015-11-07,2559.63,2649.0,2401.0,2537.35,366059.4458,26.63630308
2015-11-08,2537.35,2605.0,2515.39,2560.25,177131.2798,44.85817773
2015-11-09,2560.25,2572.05,2400.0,2532.09,361611.3279,44.85817773
2015-11-10,2532.08,2532.48,2245.0,2256.06,444074.2347,33.50360639
2015-11-11,2256.93,2320.0,1815.0,1972.92,470028.4577,33.50360639
2015-11-12,1972.92,2249.99,1920.0,2111.83,461468.066,29.06810203
2015-11-13,2112.64,2210.0,2070.0,2125.38,362901.8399,29.06810203
2015-11-14,2125.38,2186.0,2099.86,2125.2,262722.4756,35.41713059
2015-11-15,2125.56,2158.0,1985.0,2039.21,189220.2306,35.41713059
2015-11-16,2039.21,2080.0,2020.0,2049.11,153756.9729,35.19262892
2015-11-17,2049.11,2164.77,2044.54,2121.79,193238.1216,35.19262892
2015-11-18,2121.79,2145.0,2101.99,2124.99,138694.0418,33.41965174
2015-11-19,2124.99,2154.3,2065.0,2084.55,148836.0668,33.41965174
2015-11-20,2084.56,2098.0,2000.0,2069.67,203014.7672,40.65399573
2015-11-21,2069.74,2119.87,2055.04,2084.27,187096.1145,40.65399573
2015-11-22,2084.27,2110.0,2056.22,2075.5,148608.3862,63.7858696
2015-11-23,2075.08,2091.0,2060.0,2077.47,166485.3398,63.7858696
2015-11-24,2077.47,2082.79,2023.0,2061.91,224467.4994,52.29123019
2015-11-25,2061.91,2110.0,2030.0,2089.45,697159.4348,52.29123019
2015-11-26,2089.45,2380.0,2084.0,2224.0,1727241.0259999998,33.0107745
2015-11-27,2224.0,2365.0,2161.97,2290.11,1098423.144,33.0107745
2015-11-28,2290.22,2336.58,2276.25,2291.4,775370.2644,47.70799527
2015-11-29,2291.5,2375.0,2290.0,2351.77,996966.2201,47.70799527
2015-11-30,2351.77,2489.0,2345.11,2458.0,1646371.2030000002,37.12597815
2015-12-01,2458.2,2485.0,2267.44,2344.1,1112063.668,37.12597815
2015-12-02,2344.1,2355.0,2233.0,2323.59,1552123.5180000002,30.04730037
2015-12-03,2323.59,2420.0,2311.0,2339.53,1458356.6469999999,30.04730037
2015-12-04,2339.85,2366.0,2286.0,2343.78,1315939.445,42.86138146
2015-12-05,2343.2,2517.0,2335.01,2482.58,1683640.341,42.86138146
2015-12-06,2482.58,2673.0,2470.0,2610.0,1922676.531,28.48350525
2015-12-07,2610.0,2652.0,2538.0,2602.99,1536777.215,28.48350525
2015-12-08,2602.99,2611.75,2560.8,2587.21,1025028.2579999999,34.85575231
2015-12-09,2587.35,2785.45,2580.52,2726.94,1616434.759,34.85575231
2015-12-10,2726.94,2777.0,2685.11,2730.9,1540377.735,33.01203131
2015-12-11,2731.0,2892.62,2725.0,2869.3,1441483.852,33.01203131
2015-12-12,2869.03,3132.58,2655.0,2783.57,2129503.4480000003,35.14302769
2015-12-13,2783.72,2933.2,2778.0,2889.95,1791719.43,35.14302769
2015-12-14,2889.68,2978.0,2850.0,2938.93,1562725.5969999998,37.03316795
2015-12-15,2938.93,3050.0,2936.0,3042.97,1513874.459,37.03316795
2015-12-16,3042.51,3104.89,2869.0,3031.51,1627742.2040000001,34.60413792
2015-12-17,3031.51,3049.0,2968.0,3029.72,1381027.628,34.60413792
2015-12-18,3029.42,3099.0,3010.0,3053.21,1078461.244,37.82760338
2015-12-19,3053.14,3095.0,3048.0,3074.28,923710.3199,37.82760338
2015-12-20,3074.28,3076.0,3000.0,3032.45,909879.5308,47.36969211
2015-12-21,3032.45,3032.89,2801.01,2862.96,1477135.165,47.36969211
2015-12-22,2862.0,2945.0,2861.0,2903.32,1397660.878,31.90734673
2015-12-23,2903.32,2939.49,2888.74,2915.03,1105205.313,31.90734673
2015-12-24,2915.03,3030.0,2911.0,2995.12,1379220.466,36.14143552
2015-12-25,2995.11,3029.0,2981.0,3004.0,1031731.627,36.14143552
2015-12-26,3004.0,3024.5,2611.0,2698.96,1679212.6469999999,47.90446669
2015-12-27,2698.96,2735.6,2552.68,2675.72,1777195.0669999998,47.90446669
2015-12-28,2675.41,2779.0,2660.0,2753.77,1451672.043,60.19803594
2015-12-29,2753.77,2827.0,2717.01,2812.31,1283141.612,60.19803594
2015-12-30,2812.31,2853.43,2742.69,2774.36,1052402.562,64.35400223
2015-12-31,2774.36,2797.0,2713.3,2759.23,1301855.716,64.35400223
2016-01-01,2759.23,2888.99,2756.01,2834.97,1446536.106,115.8218338
2016-01-02,2834.93,2868.0,2825.98,2836.73,996382.6207,115.8218338
2016-01-03,2836.93,2865.43,2800.0,2811.29,774397.1993,124.23801950000001
2016-01-04,2811.65,2858.0,2760.0,2845.05,1168157.844,124.23801950000001
2016-01-05,2845.05,2855.0,2811.0,2837.16,1035928.33,71.97314147
2016-01-06,2837.16,2838.41,2771.0,2826.2,939120.1741,71.97314147
2016-01-07,2826.21,3019.99,2806.0,2989.28,1558449.195,53.56229764
2016-01-08,2989.28,3073.99,2970.01,3004.43,1514018.344,53.56229764
2016-01-09,3004.43,3020.0,2934.48,2970.35,1060921.64,96.35328369
2016-01-10,2970.35,2987.0,2885.0,2906.31,1409863.332,96.35328369
2016-01-11,2906.86,2970.0,2902.91,2942.8,1007471.949,63.0776174
2016-01-12,2942.61,2964.13,2921.27,2935.37,923988.3156,63.0776174
2016-01-13,2935.37,2943.0,2721.45,2818.9,1609210.549,60.30438256
2016-01-14,2818.91,2850.0,2803.59,2830.49,1184691.258,60.30438256
2016-01-15,2830.4,2840.0,2593.0,2647.41,1712479.369,46.31599745
2016-01-16,2647.41,2668.32,2351.0,2447.0,2258824.337,46.31599745
2016-01-17,2446.88,2598.0,2416.09,2569.0,1913631.256,83.79981747
2016-01-18,2569.0,2585.0,2503.0,2564.55,1748391.131,83.79981747
2016-01-19,2564.55,2575.0,2537.0,2545.01,1388139.031,66.26722184
2016-01-20,2545.01,2794.99,2500.0,2757.93,1832081.009,66.26722184
2016-01-21,2758.0,2878.74,2731.11,2777.06,1788822.264,45.56219804
2016-01-22,2777.71,2778.94,2603.58,2628.99,1937766.1430000002,45.56219804
2016-01-23,2628.36,2630.99,2500.0,2548.84,1860794.1090000002,53.766453299999995
2016-01-24,2548.8,2698.0,2548.07,2676.72,1690585.2980000002,53.766453299999995
2016-01-25,2677.0,2715.0,2640.0,2652.51,1573125.169,32.57828324
2016-01-26,2652.2,2657.98,2582.73,2610.83,1426530.041,32.57828324
2016-01-27,2610.84,2647.0,2589.0,2622.28,1311821.537,44.32602462
2016-01-28,2622.28,2636.85,2506.01,2543.9,1469762.89,44.32602462
2016-01-29,2543.76,2580.0,2416.55,2538.79,1664322.279,38.83074265
2016-01-30,2538.74,2564.09,2505.0,2534.8,1060209.2959999999,38.83074265
2016-01-31,2534.8,2550.0,2510.0,2527.69,1102727.8490000002,74.94383727
2016-02-01,2527.55,2548.03,2446.6,2518.37,1174121.765,74.94383727
2016-02-02,2518.37,2529.0,2488.0,2514.2,810525.5976,39.15804674
2016-02-03,2514.26,2528.0,2464.88,2487.8,796743.7246,39.15804674
2016-02-04,2487.8,2588.0,2465.0,2568.5,1099220.906,48.22985252
2016-02-05,2568.5,2628.0,2558.0,2603.49,1435727.669,48.22985252
2016-02-06,2603.67,2610.0,2523.59,2535.57,1140541.426,46.82951807
